"sample","sigma","theta","phi","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","sig_obs","loglik","loglik.se","flag"
1,0.0700246030443157,0.923052480037953,149.8908768772,0,0,0.000165221048592772,0.962262727620684,0.0166666666666667,25.7871504994789,184.564451119487,0.859834741861422,0.0156334205633097,0.00359669761391289,0.587440858902037,0.00520261962389679,0.00182011609712333,0.405536405376942,0.00438921765407348,0.00819674237405869,0.103584004577236,-3346.23519938349,2.64212323208629,1
2,0.0838018032041964,2.69047126066636,252.606296340144,0,0,9.69627836813422e-05,0.922693729005074,0.0166666666666667,31.053139483806,6255.33684298993,3.8126166563529,0.0244692752913903,0.00161200264458455,0.791157837223724,0.00122904910813172,0.0067009749254873,0.200912138742657,0.00808876345959608,0.00354822033297372,0.0284884649635484,-3350.00122298848,19.2053407286061,1
3,0.0349084477378055,5.78342608713001,23.2476031535691,0,0,0.000392139440222373,0.923049995394401,0.0166666666666667,24.1508742054401,266.419835974727,2.41322141144326,0.00227162110090041,0.00378275812456297,0.56317597284964,0.00114304020335589,0.00945581485153224,0.426225172095472,0.00198551781211979,0.00517244209931917,0.0689499025936556,-3387.52004676007,1.40258748789991,1
4,0.000510285231293969,-0.995465214954293,144.215694961839,0,0,6.13794908760115e-05,1.13681378429675,0.0166666666666667,24.5318650278724,131.138016149634,1.49222315481355,0.000580810383893415,0.00282048149796642,0.834866700000171,0.00639836057979629,0.00474077830840295,0.15399416111163,0.00639567800642215,0.0101219440476982,0.18647109535049,-22462.8642762597,0.0405929469702896,1
5,0.000234591135398966,-0.996440962114612,755.666472555764,0,0,0.000175183094476397,1.03063659744288,0.0166666666666667,22.0449014280154,424.255241711988,1.02900973262904,0.000453689850883807,0.00295872602575611,0.954518981950101,0.00403918836527398,0.00237206278755752,0.0390697668970672,0.0043082338010507,0.00781851430994143,0.159290488042468,-14147.9561707739,0.995096339433209,1
6,0.00511973058674168,1.28573469255891,92.6737745097202,0,0,0.00240710000561982,1.00545237046957,0.0166666666666667,32.9675130713493,244.869304399957,1.39052798372732,0.0101190468722264,0.00226541468850208,0.690095431600717,0.0090063462142177,0.00715542526558523,0.29374279691948,0.00849228543431019,0.00283562233065855,0.384262708795631,-4266.40044253857,0.588441969829666,1
7,0.0957348583921686,5.26705116889201,109.412395232461,0,0,4.04238945186237e-05,0.851315543141899,0.0166666666666667,100.292432536954,78.9908125520459,0.174740892625866,0.0412282606884536,0.00622838876385083,0.717447497391327,0.005626868393778,0.0113465034473279,0.265579130767567,0.00524192430290005,0.00149087101832809,0.02794514956733,-3986.21015806498,76.5420550117369,1
8,0.0449717029594129,2.10035165256632,67.334860618318,0,0,0.000478309431215766,0.952489045051107,0.0166666666666667,23.2873415294634,1262.47378436813,3.69798363473037,0.00236369297718857,0.00441853577817844,0.688653235902698,1.60103572947252e-05,0.00294070234494073,0.308390051395067,0.00866281739612278,0.00588824115891436,0.12220541074442,-3307.08894449738,0.542134822727138,1
9,0.000101253683786612,1.26695207912947,81.6631698690989,0,0,0.00178710687729352,1.00580439111713,0.0166666666666667,608.08481642945,226.546729421189,1.1527980989434,0.0465090352158529,0.00316828532970463,0.652883844113726,0.00660077592660263,0.000968748334422395,0.339546631625249,0.00315944066170774,0.00895441525656066,0.357756524907258,-6257.91802689158,2.04658051126399,1
10,4.04166672906415e-06,1.18071555407528,112.738636115328,0,0,3.93686759776042e-05,0.983089138958139,0.0166666666666667,31.9811638554657,81134.7332674582,0.707270257946074,0.00253033546798412,0.00493061529591109,0.823809779346272,0.00362864783503317,0.00868847110582991,0.163873101712865,0.00675289491653743,0.00381071022931664,0.358828683276254,-4363.56706615458,1.44783535132182,1
1,3.49680293655447e-05,0.495879818185999,342.962359182399,0,0,0.000113465449546428,1.01548818077539,0.0166666666666667,23.7911513239125,4826.84061523948,0.760457198474518,0.0038115997390099,0.00258129419803877,0.658294782221875,0.000503879708080832,0.0023062785059254,0.338895059564118,0.0014275681185913,0.00432055222399759,0.395740847339767,-4196.04925802953,0.44214216603606,1
2,0.0880918152256629,4.65583870129881,62.6388698578698,0,0,4.63611009336453e-05,0.935834324112268,0.0166666666666667,16.2661727028345,278.167939484243,3.98960851559293,0.01419024898326,0.0178566760559794,0.715782984299413,0.00796534074002757,0.0112754978748097,0.26497617708575,0.00594139001976843,0.00915461746834262,0.0115578586780257,-3624.53396033675,38.6069228867756,1
3,0.0719006663065278,2.68272986872292,96.421191684903,0,0,0.000332378325484034,0.945542211591898,0.0166666666666667,190.630208212819,285.618687625912,0.919130614147459,0.0488878934767271,0.0102139160885943,0.878971730067696,0.0041638166733445,0.00776603293218434,0.109098420326775,0.00373473556805684,0.00704890937721938,0.131919510639402,-3293.09241963828,1.73031242126447,1
4,0.0819691942299318,6.79201333286547,38.8632212887044,0,0,0.00617822189395423,0.970704969374567,0.0166666666666667,22.3787141614167,240.037442385272,3.1456165272002,0.0110525958805035,0.00162261105747853,0.747323194330344,0.00629300792811349,0.000358535544593725,0.246025262196949,0.00829576146747244,0.00217058796787588,0.0864920285555909,-3353.2579463599,2.11108861267779,1
5,0.000915706776560822,3.26653280025764,46.0355379698026,0,0,0.00073836116927737,0.995084357158432,0.0166666666666667,61.083811887707,202.723780506429,1.10341605125253,0.0267064225333249,0.00290003830944961,0.851072539517743,0.0073379439407767,0.00429714977541872,0.137292366766062,0.00479036588622754,0.000977572375060689,0.44420337117789,-4648.08896845939,2.1781034659815,1
6,0.041720545002377,-0.660648524325454,351.885818208147,0,0,9.37311022576659e-05,1.02114952091773,0.0166666666666667,36.1169252456831,97.9608211689734,0.239228760898147,0.00492389741452502,0.00794416709204458,0.639021541873933,0.00160283730657771,0.0091403792712859,0.350235241548204,0.00893815557711942,0.00573889499489551,0.115527813116872,-3447.42797067183,4.73430416015765,1
7,0.117716300500632,2.16998031265706,66.8618625989155,0,0,5.43260104191204e-05,0.889310803477656,0.0166666666666667,15.6871093171215,52.4938289354366,1.13023558992637,0.00882490210482549,0.00307314875814835,0.694677350643561,0.0102612212303689,0.00717733049291753,0.287884097633153,0.00267439719480913,0.00826836511099479,0.0722248252487798,-3336.90997839009,4.38968880119307,1
8,0.000398221466009518,4.32142521403579,128.871573247907,0,0,1.80375053909993e-05,0.963137063370324,0.0166666666666667,605.954972583758,928.56592363756,0.457375120382978,0.0435346023525385,0.00427084377025996,0.980853924941428,0.00587567358299248,0.00233032893456427,0.0109400725410152,0.00765927158826241,0.00381900014243616,0.481045350592112,-4028.60151324222,0.371770049040036,1
9,0.102720705051749,3.39572095092401,157.121691408883,0,0,0.00164828112935966,0.916012311395246,0.0166666666666667,92.7759893436879,290.903572888367,0.253727564493969,0.0576218915859226,0.00673413508855225,0.554148860557963,0.00955793203021578,0.00482169683837748,0.431471510573444,0.00588923002016128,0.00283686869022613,0.102475690344818,-3360.1845458708,3.06334987069053,1
10,0.11279422548975,0.627746045307363,578.903914377868,0,0,0.000531339870403099,0.889741087714415,0.0166666666666667,2268.28438780758,372.447891078477,0.289951612999282,0.0722839044341853,0.00703071822272196,0.821467715007164,0.00426970145829434,0.0099529566291965,0.164309626905345,0.00167956384013576,0.00690467618775102,0.0969111326393672,-3336.39150822992,3.22603335752103,1
1,0.0621867430658877,-0.818730175918128,414.467863901956,0,0,0.000339423942437185,1.02307531974125,0.0166666666666667,30.5552494290188,78.9083852172993,1.62342829107906,0.00632268359595487,0.00247465844343496,0.960535685463722,0.00692865010236522,0.00736320732550294,0.0251724571084094,0.00870958825191758,0.0105061864820609,0.0722990292703479,-3348.85515993193,8.80127763181044,1
2,0.00385024306005908,4.13834897070063,15.1186648172247,0,0,0.00037187775808369,0.950176851125936,0.0166666666666667,875.064926365316,44.4105618836811,0.0949852159166834,0.0025062218512336,0.0125844550961813,0.706887214824614,0.00175286893427554,0.00228497605778634,0.289074940183324,0.00376721574248849,0.00426247062968555,0.0863407455915014,-3712.15564580454,10.7636678317872,1
3,0.0775976158850915,6.21864386304544,111.785940121111,0,0,0.000141949001992556,0.905429130029701,0.0166666666666667,22.8148745442968,561.760818093719,1.72787880501457,0.0183404964920449,0.00292708496327269,0.761787228760261,0.00323865173017418,0.00372948035498873,0.231244639154577,0.0101721039958463,0.0036769831336274,0.152252617810724,-3330.24972043788,0.921516621123014,1
4,0.00434518208599815,-0.992363139320321,3159.96692617574,0,0,1.35823528569815e-05,1.01868593284935,0.0166666666666667,37.2461864262228,225.007878069126,1.8225233728869,0.00155123703073915,0.00250600384397885,0.662078860046911,0.00567670938391016,0.00514031506985405,0.327104115499325,0.00517732469578878,0.00851109660097106,0.225080530383116,-22795.5586387355,0.146968265022376,1
5,0.000238790382288108,-0.993455826301916,3918.19694734904,0,0,7.16571403245578e-05,0.99485144363051,0.0166666666666667,48.1624136439329,140.156946416193,1.26994728190787,0.00185786147422309,0.0656607959323161,0.71803803527697,0.000265496533055038,0.0051465490248851,0.27654991916509,0.00665173214463175,0.00632119663110855,0.194554697868613,-12613.4525200377,6.80942382413496,1
6,0.000544818348619085,2.96908066023337,11.3940362741656,0,0,0.000433364920074631,1.0221590570041,0.0166666666666667,26.2427824614607,212.992853170792,1.6449683752562,0.00203483011022073,0.00198852422179658,0.86655852222679,0.00799616525973885,0.00100475115242597,0.124440561361045,0.00281113723985256,0.00129853146925352,0.405348854001606,-6329.16915216246,11.3963376303609,1
7,0.0769751964106724,4.07326458100279,14.1075186010974,0,0,4.28948516578087e-06,0.92669683091088,0.0166666666666667,17.8613284282353,248.989371546206,0.38968779002453,0.00151733588588306,0.0071386254084384,0.667521907628953,0.00691555929753285,0.00585269135687365,0.31970984171664,0.00584382163975841,0.00310402876677975,0.0117541799031764,-3398.25805674157,7.13946298470835,1
8,0.0501648581974253,8.01170330147277,41.8673850835817,0,0,0.000169383114410683,0.999645432575943,0.0166666666666667,24.4954406160244,7332.30706460195,2.9072968821865,0.00415357040879346,0.001847946170996,0.712374685153967,0.00407626673883025,0.00339713317917073,0.280151914928032,0.00107971852603228,0.00828078985575885,0.115211213869542,-3387.22472305923,1.19677597246019,1
9,0.0615013231640805,0.570975049823491,286.243647355413,0,0,1.85964991811674e-05,0.995831483292539,0.0166666666666667,26.3364610835461,371.892839638445,0.285759627840165,0.00973360559701812,0.00633125853153459,0.855834122338601,0.00670476293013489,0.000161955402181865,0.137299159329082,0.00735699571257307,0.00906906972247574,0.118492958083903,-3440.34011474232,3.53378788769095,1
10,0.0591188337212631,3.34320431248073,118.778401032601,0,0,6.16003852859096e-05,0.945223417114144,0.0166666666666667,27.8903632321362,583.674770880112,459.797802953954,0.0108010038516425,0.00146580588883173,0.725199285652292,0.000742801330000889,0.00398107538323533,0.270076837634471,0.0034457249085079,0.0051556747707988,0.15304907542528,-3316.9022264133,2.72938528578153,1
1,0.0499741230592595,0.517710187779237,1.4178109566887,0,0,1.6823663056532e-05,0.981592412506542,0.0166666666666667,20.5937829925717,230.793888842103,0.551470054590148,0.000341315142437595,0.0065306385277043,0.824380962001496,0.00487991600024797,0.00806903968177842,0.162670082316478,0.00906773329569152,0.00375449484114785,0.127491203485589,-3310.45775122855,1.18750791256527,1
2,0.0448409645701427,5.25776598257811,140.60450086676,0,0,1.90390308527169e-05,0.944635753832928,0.0166666666666667,89.8544593490928,5591.42237472574,0.462879642089502,0.0296540500479975,0.00478657226376323,0.588022826530282,0.00841116086249532,0.00330616644414827,0.400259846163075,0.00434735274316432,0.00902680944028738,0.138140730772882,-3500.35187589838,1.01420891531246,1
3,0.000775857675221246,-0.395841329887176,47.5839246778635,0,0,4.41565576126603e-05,0.980223881717386,0.0166666666666667,46.3952758206033,83.237349358435,0.73417343224787,0.00196280953447534,0.0044396830625527,0.645827716118312,0.0024762019638357,0.00157683174444391,0.350119250173409,0.00711252586459596,0.00562666042487582,0.325882013325626,-6037.58646519805,17.3480780063111,1
4,0.0714514890157731,1.09740023963454,60.8095872923438,0,0,9.97714665930955e-06,0.967677520610602,0.0166666666666667,153.386083244473,86.2910932319026,3.54082221144254,0.0431221473031058,0.00181084278376079,0.914617676753499,0.0101278363781091,0.00726278582798122,0.0679917010404107,0.00251437594648287,0.0018547274734216,0.103844459342667,-3316.44468670775,0.360986367883607,1
5,9.98515965549427e-06,-0.991333723837086,846.681897155197,0,0,3.72342517579061e-05,1.06763505502209,0.0166666666666667,30.4597684806045,268.664792090483,2.72346898712031,0.00102234288664017,0.00176341637284921,0.953499190636078,0.00409231481297298,0.0141524118555321,0.0282560826954163,0.00139589095888395,0.00557571000399438,0.254020135382439,-22717.7901597597,0.0574983631242536,1
6,0.0531381183101703,2.27460997198158,174.702748822229,0,0,0.00394864625765206,0.948375728746182,0.0166666666666667,170.173908014604,468.190461258465,1.33620795872276,0.039122911647346,0.00255321893624959,0.748113574085234,0.00697370388830396,0.00217982491173565,0.242732897114726,0.00640193545130177,0.00112626448294283,0.142167695288817,-3408.77252353363,0.978442139893759,1
7,0.0641162047899132,2.871036888755,266.27402502016,0,0,0.000174500771916833,0.915559198779694,0.0166666666666667,208.594470020919,6409.36324360398,0.349760799178684,0.044636127167248,0.00752312911423057,0.693716249505527,0.00362167817106364,0.00387719650901713,0.298784875814392,0.00350078209978623,0.00364111554377488,0.137729690102388,-3334.22840631329,2.55245387363851,1
8,0.00659134293969781,3.12969915015086,86.7328370909831,0,0,4.12791751135493e-05,1.00939524136219,0.0166666666666667,63.2423536260958,1361.60483015972,5.20733670714628,0.0212090825470271,0.00147981411990157,0.809884906918085,0.0109035843267507,0.0117690017612283,0.167442506993936,0.00819920354823425,0.0080131486039814,0.440235049687922,-13577.4971254441,4.08319704806149,1
9,0.006435659500877,7.17792937743673,15.9046049707239,0,0,4.43495222825005e-05,1.00142661596289,0.0166666666666667,87.9665689226102,121.516685723703,0.939529516461497,0.026388745521479,0.0028151254283325,0.700006007110524,0.00587394910372383,0.0065263260636775,0.287593717722075,0.0048023643971334,0.00960264263490714,0.356719581303635,-4656.40350615701,3.40073458758292,1
10,0.039723289191144,2.52062006986046,23.4527291779332,0,0,0.000123753927964545,0.95233194077071,0.0166666666666667,35.4598254927895,106.349517621646,0.504865740303623,0.00261467911311086,0.00754164586744631,0.915120206662722,0.00103221188315634,0.00125789961261783,0.0825896818415043,0.00888538048633829,0.00421073275883639,0.120020616661219,-3325.44516610783,1.56433311426413,1
1,0.0472560012692865,3.30658386040446,51.4756880226396,0,0,0.000505042576223975,0.985007127738459,0.0166666666666667,28.6228076271494,195.291211585342,0.754372646162322,0.00709416569867937,0.0050638038023519,0.800769432175462,0.00864236135231983,0.00357434008760694,0.187013866384611,0.00303674738154688,0.00237532454714544,0.15009080319687,-3348.76010148223,5.28318019889517,1
2,0.0378034074462358,7.53999977536985,25.8793886384902,0,0,9.4523989496749e-05,0.960537358902872,0.0166666666666667,27.1804811694588,8109.40121352942,1.13733490676147,0.0024212130012857,0.0100693620647291,0.556430301127565,0.00319552449066194,0.00755368495471855,0.432820489427055,0.00589513468055892,0.00615782567055527,0.0887631990739533,-3325.61532787535,0.876176451824541,1
3,0.114361718666678,1.25339166836809,352.540747399712,0,0,7.66057601979788e-06,0.845416393385544,0.0166666666666667,21.5229463598872,593.31214028091,91.3145572775446,0.0192686850029711,0.0609786506515806,0.870164408846365,0.000527391541426481,0.000721445509248194,0.12858675410296,0.00214417635843673,0.00662622938903115,0.0694742727437883,-3311.35266516459,0.600984067920263,1
4,0.00709798428853582,4.88700157978238,8.96569506148942,0,0,6.82084181102609e-05,0.98849816103836,0.0166666666666667,58.5585498854537,63.8722908183798,0.376049823769611,0.00263588174488417,0.00785738777216067,0.646453616494174,0.00596259665960317,0.00627808713724172,0.341305699708981,0.00711340683354385,0.00188975838275843,0.122584358543597,-3457.8093281748,2.39656069513794,1
5,0.0675669311379122,0.519964114010929,12.0030720531931,0,0,0.00116315132025916,1.01717386963718,0.0166666666666667,39.1658960085169,36.4049057956018,0.407982163423697,0.00291508775740758,0.0078692599199598,0.570782876982716,0.0028112118241023,0.00709752889188042,0.419308382301302,0.00431134962976422,0.00389158884485096,0.0873776878108229,-3314.29678953173,3.55769960379435,1
6,0.00428564887600197,3.92678221422767,21.8130686875737,0,0,7.34457954335805e-05,1.00797522611964,0.0166666666666667,26.5195380611468,138.879470040995,0.97236287133576,0.00270086105740981,0.00274568003195709,0.807036262943231,0.00665784015843662,0.00243204556926385,0.183873851329068,0.00786832643313748,0.0085739665651747,0.148704308828813,-3564.83880510688,6.98403323817645,1
7,0.0540532367591704,1.47199782722806,119.846792732977,0,0,2.82983942271459e-06,0.978197986208212,0.0166666666666667,29.3006197446575,183.193285306354,0.528215859137409,0.0203670940439693,0.00375658512243993,0.720651522052808,0.00608261371596646,0.00169718226181091,0.271568681969414,0.00570031246407397,0.00978517938703519,0.136656652446315,-3509.22184292962,9.52149299021192,1
8,0.0278511797318967,5.59413763719518,27.7906621381004,0,0,0.000917106804365098,0.950713031125527,0.0166666666666667,35.7719272646391,551.612576916785,28.3177725065323,0.00233418760793064,0.00239080600825612,0.92188799797394,0.00244826934182866,0.00978439191045997,0.0658793407737714,0.00955073385492204,0.00517944274056693,0.126280326110222,-3373.93805527804,2.77045391566785,1
9,0.0813563521288879,1.80074208929723,38.6706768222626,0,0,0.000236467696829844,0.956670511015819,0.0166666666666667,24.7765112613465,53.0922716330937,0.935035816400108,0.0130729553256051,0.00336271581587209,0.720931560245657,0.0128665859656077,0.0129350605107984,0.253266793277937,0.00314530285268256,0.00295728911009964,0.107415504770384,-3336.68081065363,1.74177120481392,1
10,0.00107593202707666,1.63068463723763,142.57870751399,0,0,6.39790887552848e-05,0.997858401494382,0.0166666666666667,41.9493599399454,979.887020847589,5.12024993869764,0.0202396660423536,0.00162371748614077,0.648490656608779,0.00348001973746109,0.00383545898814608,0.344193864665614,0.0085285877012745,0.00726872951300244,0.363781128108455,-12949.1838377435,39.9113792412963,1
1,0.00553414684965864,3.98948147180465,23.0774273404838,0,0,0.00263604421417696,1.00655147438322,0.0166666666666667,36.4767936835541,172.001941376213,1.07133318520475,0.00270656814229508,0.00308121720206333,0.926530348317178,0.0156757152139033,0.00347769938458846,0.05431623708433,0.00549400079964902,0.00843752430501711,0.164936820835245,-3543.61668004991,9.37928357850678,1
2,0.0983915860701406,3.77133420661742,192.457787135852,0,0,0.00014445422359943,0.986378753308933,0.0166666666666667,34.6512409473531,1088.46632122743,0.272068370662448,0.038212972143411,0.00473616728727393,0.735481107349861,0.00452620382497179,0.00660915161638814,0.253383537208779,0.00130037123588931,0.00437066425606656,0.150903008609027,-3479.64972490688,13.6779540676313,1
3,0.0390011250002425,3.72545734860177,57.5744225698648,0,0,0.00811400328242433,1.02051232467961,0.0166666666666667,24.7231287830599,724.376707066877,2.44097946237793,0.00374267298123722,0.00159671344225013,0.715229975158473,0.00558718421258542,0.00723746045064027,0.271945380178302,0.00781507445839809,0.00213170239976328,0.064647457375696,-3757.75592036739,30.9433164114151,1
4,0.00212786298816477,4.66561170835833,25.0143780929017,0,0,0.00135832337403592,0.967438172469718,0.0166666666666667,4936.32681266476,83.927336094768,0.520697820175064,0.0327773505161901,0.00399307867971336,0.805039803310083,0.00213465153334582,0.00543661294024038,0.18738893221633,0.00373082958141887,0.00650772173102052,0.44019539885244,-3976.69833538981,0.116811703603679,1
5,0.0421854382778423,4.1485851853266,25.2657169131027,0,0,0.00138254427773602,1.02018609592541,0.0166666666666667,25.2567928339715,5054.44564451165,0.476373767233905,0.00188663095537905,0.00444720501197291,0.600499088191797,0.00325008433967754,0.000957739605319021,0.395293087863206,0.00977511790861548,0.00797736988793546,0.0511604998584823,-3522.45282933376,1.46315423840517,1
6,0.0045041015701582,1.71430055061499,65.5074936509314,0,0,0.000453001033121715,1.00455318089028,0.0166666666666667,29.8804119982039,166.550237583058,0.787734169388145,0.00614123264741561,0.00298756202049763,0.886099495122549,0.00827598973764488,0.00654679012042497,0.0990777250193817,0.00459780217231325,0.00284573867887758,0.310358968922423,-4454.63863592186,9.78608822039044,1
7,0.116869564621816,0.429588907471837,56.9897935501345,0,0,0.000968335466611118,1.00430641213673,0.0166666666666667,9455.20783117531,54.2331825245983,0.973976843149397,0.072492101476224,0.00227210277429641,0.755042256281995,0.00095210021070462,0.0102758703696476,0.233729773137653,0.00725539993155316,0.00571501662877304,0.0985225624627031,-3368.77349116547,3.13348051233389,1
8,0.0617194069822596,2.92034708220233,127.16207033346,0,0,0.000112807062867861,0.995804137257142,0.0166666666666667,44.9640836444466,929.61482104531,0.742170291731604,0.0206337507496134,0.00385750266512075,0.531807959970483,0.00593752093109889,0.00352539411495937,0.458729124983458,0.00222427246626119,0.00933696670043836,0.115876929519957,-3379.98531328243,11.2215176824564,1
9,0.000827947559271432,3.11185786963124,30.7407527672874,0,0,0.000126394625206662,1.00007425241587,0.0166666666666667,27.8377324884776,1344.02468659827,0.871235060748122,0.00200716624662808,0.00368671173558026,0.925615588018825,0.00801094734542619,0.00505465468487128,0.0613188099508772,0.00677144978747691,0.00734755196896983,0.315398506213216,-5706.51098762848,12.6056572025992,1
10,0.0920259468179648,0.251517761432316,277.622975157436,0,0,1.33585195183103e-05,0.852431924775459,0.0166666666666667,23.4693216609217,98.9796943251153,0.666232838479201,0.00493251244529248,0.0105825391413882,0.60462875914195,0.00296656651305921,0.000364224468426228,0.392040449876565,0.00175436745097162,0.00368739801724868,0.140341803789993,-3320.88763026419,0.785718541806933,1
1,0.0830218782331593,0.628608449799684,179.141153790123,0,0,0.000831208407125623,0.900298465617094,0.0166666666666667,47.9983390408446,92.952090848287,0.63471473153921,0.0292688427438225,0.00482239708657618,0.58309081638174,0.00493354090656545,0.00272143241302213,0.409254210298673,0.00966788331708973,0.00150656074507514,0.0897869207369823,-3330.04527841263,2.05502003707557,1
2,0.0324068196197841,1.68099029843936,9.71605314019411,0,0,1.84456258488069e-06,0.989507305551069,0.0166666666666667,28.4354997972658,477.52167172092,0.367159348355498,0.000877073301076042,0.00579716498751934,0.828154281674089,0.000161890179329589,0.00828893346173657,0.163394894684845,0.00408515498440223,0.00554494439879389,0.00265286390889816,-3871.96011652659,13.0374765660337,1
3,0.0666373297867121,3.19116282055125,167.194985180252,0,0,7.29801298138366e-05,0.919402985267154,0.0166666666666667,39.3903205681331,16095.8371619789,0.994028128842486,0.0290075587784904,0.0169558708308424,0.780239126541061,0.00311267439158509,0.00502027804001306,0.21162792102734,0.00940234282806318,0.00699542221625982,0.106549955227859,-3293.86789692029,4.03723096549949,1
4,0.0499210673592843,7.75876153655104,16.9250826165565,0,0,0.000689569803587325,0.999458275268022,0.0166666666666667,98.9982856880484,142.860619095282,2.09279193634852,0.0350071727257193,0.00187433989545321,0.984104903791439,0.0123581895367006,0.00210032952021614,0.00143657715164426,0.00537323085784003,0.00268758198649029,0.143654282692352,-3448.2418680217,0.918643949369332,1
5,0.0475603452298938,-0.512550175236829,313.731845041804,0,0,0.000179572281755434,0.959281419774309,0.0166666666666667,75.8483379629142,107.808568710789,2.3305066105497,0.0231282496428187,0.0045250015746093,0.818695996364912,0.00217021707769378,0.00581397031379594,0.173319816243599,0.00745461035763596,0.00456202159152267,0.135279714357278,-3308.17351089783,2.31583416019316,1
6,1.61853783106912e-05,0.389773786313507,297.949908594937,0,0,2.49218905086155e-05,0.978601666487628,0.0166666666666667,91.5613718509433,618.213085231638,1.52566542605375,0.0325134494400164,0.00279842624272689,0.68379814013919,0.00456012254008398,0.00707742133947956,0.304564315981246,0.00259570820854867,0.0093246907290335,0.424413991588537,-5234.58724826779,4.94990710481224,1
7,0.0315899296780387,3.31863794943233,2.83431326299164,0,0,3.81237319705251e-06,0.967797105715477,0.0166666666666667,30.2273640571547,232.106929039049,3.0306822254747,0.000843888373881583,0.00535826509571323,0.784522009939498,0.00433306110752834,0.00269759523609275,0.208447333716881,0.00667637163335538,0.00591916988823285,0.15521220480805,-3330.22424164796,2.48489339202605,1
8,0.0711906634401183,-0.797814873117455,2215.07137970407,0,0,0.00155357544192239,1.00849982560079,0.0166666666666667,29.05396426409,805.564257137473,0.645507597880121,0.0149079164516277,0.00484676795409637,0.540731057369676,0.00738049643047038,0.00787482341343573,0.444013622786418,0.00223767033453545,0.00155566008472014,0.0705987203035489,-3324.19572916665,6.21451612942765,1
9,0.00266066905874156,1.9877450118396,84.7638584520162,0,0,5.01579600215343e-05,0.934327993863045,0.0166666666666667,62.0797557345033,194.288298147975,8.215035017218,0.0153713485829953,0.0122951266955719,0.687361946226078,0.000700508142232654,0.00495510633464656,0.306982439297043,0.00913605944570652,0.00397330634864333,0.397615010827939,-4692.1722228713,3.38474929154013,1
10,0.0356379282586709,0.477429246264931,179.853216626472,0,0,0.000235807414846818,0.975702759053115,0.0166666666666667,30.2378053386515,750.399725737044,1.2531873488777,0.0029754123475457,0.00544594868315615,0.926120461172467,0.00603847011525607,0.000166404927767443,0.0676746637845092,0.0047023037502642,0.00790902918420961,0.0683902058602677,-3345.38411554389,18.2410877241371,1
1,0.0635158206780103,2.81375079304428,24.5384974364675,0,0,0.00233892131177464,0.933939077993667,0.0166666666666667,58.5688506116356,35.2565475700641,2.49190691838646,0.00804570520420785,0.00183595342432756,0.708970610781743,0.00637067887836259,0.00277282368218335,0.281885886657712,0.0080433766725866,0.00970744718858382,0.0860504474360007,-3406.32751929781,1.1838095430305,1
2,0.0487202914981551,0.899474617028561,42.789730039809,0,0,0.00875483185562974,1.04252642330747,0.0166666666666667,32.7942552978235,125.92868679736,2.7267150985457,0.00521199974153208,0.00204385684570226,0.818811239000694,0.00638733267571357,0.0105923257643004,0.164209102559292,0.00354550662989813,0.00450918099789397,0.177338174706798,-3372.79064427708,0.566042484530712,1
3,0.0338596782246667,6.13730192056542,12.162185023911,0,0,7.08882660574359e-06,0.954400901102344,0.0166666666666667,40.3862063472992,83.9484561259924,0.808640869810523,0.00297842694480358,0.00450688842944283,0.976250093845933,0.0101477714782765,0.00964614837894631,0.00395598629684468,0.00589414819681588,0.0029431596271097,0.135236883740986,-3445.32706200039,11.5007576373303,1
4,3.89820702147645e-05,2.56309070070697,45.5672221107201,0,0,0.00144974612479216,0.966659964428558,0.0166666666666667,52.0010225702557,56.8526134481979,0.106133197238298,0.00955643983091187,0.00872099593134231,0.75232713183877,0.00168083770819662,0.00127495698971098,0.244717073463323,0.00112450616577552,0.00759957169099662,0.491716049966948,-4173.61046243303,9.13406621130042,1
5,0.0333417939333838,1.47111568498519,12.2186355479206,0,0,4.86654536674987e-05,1.02750178560478,0.0166666666666667,24.865546978903,376.786524449364,0.978346779613148,0.00123448324246457,0.0027787024171789,0.777625915275487,0.00451685002096338,0.0116698356660165,0.206187399037533,0.00779089323543236,0.00549895268924417,0.123511216842012,-3473.97353686856,11.8453278903883,1
6,0.0383048347766469,1.80317849049438,50.4321623740873,0,0,0.000367281162401128,0.977914695209804,0.0166666666666667,30.5083133386419,344.888508585748,5.94954814587004,0.00262882853036734,0.0021438059872055,0.690862886565415,0.00721042659340224,0.00328685871317819,0.298639828128004,0.00280978047191525,0.00126059040059996,0.0917740703131064,-3339.53019870173,0.550146089931141,1
7,0.0805211471033541,3.88061227411903,179.17582421125,0,0,3.70865434838219e-05,0.914498489128891,0.0166666666666667,66.8495512855468,9535.78378083586,1.71876210961423,0.0478996612257528,0.00420531411148702,0.773433299868396,0.00105366185755539,0.00160585394684736,0.223907184327201,0.00943045413282525,0.00337774282343044,0.110883515147094,-3292.98542696968,3.82896325902562,1
8,0.000550483717951418,1.55812201419457,37.3944401509368,0,0,4.56119267428115e-05,1.0074744729817,0.0166666666666667,79.3142097730848,111.54851751231,3.30438462973449,0.0235428617086594,0.00219700778473032,0.934513955997964,0.0082637888854977,0.00944787246139259,0.0477743826551461,0.00501246487387348,0.00780226327147112,0.321736565304466,-14771.5341500889,5.20315467469335,1
