"sample","sigma","kappa","W_max","n1","n2","K_a","K_b","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","W_0","sig_obs","loglik","loglik.se","flag"
4,0.197580930247888,3.9e-05,4.02671042816284,3.17562839759738,106.483873478501,0.0819057341928403,0.995563406993521,4.92443718649143,-0.505539725050761,0.564836179034254,8.01228941668321e-05,1.00708319621577,0.0166666666666667,6.78813732069019,402.702012145858,0.0131265721688206,0.00213514428320062,0.0932175522816339,0.61500874837874,0.000612254909417299,0.00583299913757675,0.378545997574266,0.00361093315033402,0.00316295970532688,0.0371814052054983,0.300406067627985,-2965.19013691452,0.282445691054409,1
5,0.00105894213733377,3.9e-05,138.944214020475,0.00571596419267976,0.389416168634122,0.64846145032025,0.911433617232902,1.60397872171299,-0.425489515682151,0.733497731784429,0.000936008494400214,0.736332554268332,0.0166666666666667,18.1609308455877,100.951704162834,1.88249324300688,0.00270401105643358,0.0388548335983568,0.603510487992565,0.00723307120804274,0.00839117445962001,0.380865266339773,0.00740760525591589,0.0037000304017346,0.0120848864860947,0.577557279346088,-3164.63827842317,0.131424744004334,1
6,0.00466919155600034,3.9e-05,6.9832393455975,0.551028042145999,0.26128195821491,0.000904336472295588,0.997438496642503,1.40875222443691,-0.183049601422539,0.334215686464995,0.000161427885303973,0.581388796439153,0.0166666666666667,5.41125424656761,1019.2357323673,0.851031251120383,0.0025379159744668,0.0233601197135785,0.86714322890363,0.00328693788455364,0.00428448529269981,0.125285347919116,0.00318967373940464,0.00838721006620896,0.0355244525683826,0.671986558513446,-3165.80793556854,0.0419619716423023,1
7,0.000855622823542347,3.9e-05,113.734040825963,0.876945715471889,0.101711054942937,0.698868782828194,0.8997487712782,1.55659222062373,-0.0499274874110664,0.57821554869816,0.00205736168064632,0.766999302555995,0.0166666666666667,14.7722846259614,39.4029725004474,8.23135976451985,0.00271297581218527,0.0194323614732719,0.739691622105482,0.00596588766403358,0.00232687559223976,0.252015614638244,0.00563160437961008,0.00147609800295818,0.0242698378322585,0.604167209358192,-3151.82032048958,0.223017164452415,1
8,0.000491048090103172,3.9e-05,83.7062547041371,0.37287352185068,0.0484991014039795,0.495732332430942,0.961154482825979,0.77940474748444,-0.116834780598407,0.412229288020515,0.000784584049400905,0.57406749777236,0.0166666666666667,9.47434687798912,199.593701991027,0.125550386382861,0.00270605862379784,0.0384906443660219,0.967473859100225,0.00227912016889488,0.0112329324644789,0.0190140882664009,0.00948027425769987,0.00586389700690625,0.0540830118753425,0.674558453861259,-3153.39346552927,0.118546278985406,1
9,0.000103546067843257,3.9e-05,139.34131513942,1.95935555868095,3.53871535147315,0.415381850961815,0.999548184227171,-3.46870157448327,-0.232007241573784,0.352577272427035,0.000216743729387928,0.363072840863635,0.0166666666666667,25.8199991552698,42.6465398954935,0.0119345588958679,0.00269743205573412,0.187301745572718,0.739103886824241,0.000131139324589279,0.00152195896828127,0.259243014882889,0.00198969970549092,0.0081010366925941,0.0059779208024141,0.635839433906618,-3162.32231765166,0.028507947029968,1
10,0.000264239666939169,3.9e-05,105.230614004847,0.230928630011271,0.269048744755965,0.608492177941898,0.726634956021021,2.50543269802516,0.188060873556101,0.291573809265594,0.00228674709819317,0.610298609864592,0.0166666666666667,9.4836269668389,1117.92136014485,0.564095121409827,0.00264602177219004,0.0110605212114996,0.621829909692219,0.00358828650474598,0.00480565389547793,0.369776149907558,0.00696294321392769,0.00269229132176394,0.0296630262840781,0.633184510413518,-3142.86509520326,0.0407016895380856,1
1,0.187712468587576,3.9e-05,3.90986862549178,0.363627194156993,1.20730285790122,0.0846240334605764,0.992111793957701,-2.89023492638226,-0.290446887209811,0.587085529641181,0.00021236901619154,0.459986910154901,0.0166666666666667,5.75352194556902,16.5174225967472,2.52484813486096,0.00123299168311775,0.00688655499030121,0.518308526685494,0.00111894822103636,0.00621181452212555,0.474360710571344,0.00437444561606718,0.0089427491514278,0.0285773901871252,0.227772823207926,-2932.28352159552,0.633908286916877,1
2,0.000237444208077544,3.9e-05,68.3306162321189,0.575600112689134,1.28544385516,0.366357595434214,0.935422233797782,0.255989660789089,-0.14662700549421,0.52769657523476,0.00154053369126429,0.529799461167159,0.0166666666666667,10.7743124881036,292.06337027083,2.690271113068,0.00271391529884269,0.0242744492509507,0.780273977756012,0.00550429255349123,0.00184992898056086,0.212371800709935,0.00959177733584987,0.00444891536226669,0.00359972293558242,0.627124394221385,-3168.27939114943,0.145852972998473,1
3,0.00142446183891245,3.9e-05,212.904938016891,0.601317039714502,2.17832142983711,0.874851170296261,0.810995880258885,1.59192096181757,-0.0891108512613502,0.4283625558412,0.000979924480124426,0.765736425195446,0.0166666666666667,26.7203827695983,24.3313112280402,0.400927802728063,0.00271966603752462,0.0389823352085846,0.84791073581716,0.00325412301131372,0.00395924525786476,0.144875895913661,0.002217328283309,0.00267228458634448,0.0242993472865558,0.592090155399631,-3138.73799985279,0.0925023692137864,1
