"sample","sigma","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","sig_obs","loglik","loglik.se","flag"
7,0.0971873653482475,5.21185283799787,0.024403197935059,0.00498560074300798,3.31408373902168e-05,0.881143944189707,0.0166666666666667,28.5040689213517,4137.1824776749,3.44522611932,0.0328876856713042,0.00324210450323004,0.569058889054533,0.00724837532143706,0.00472207652065437,0.418970659103376,0.00692518688873173,0.00533998381887893,0.119522622812377,-3300.5256484183,0.568789161659347,1
8,0.0327479164154178,5.30044098644524,0.028617178600838,-0.0563040943815633,0.000473428168683944,0.998908562458542,0.0166666666666667,27.8778654665492,560.656918335915,0.569864944714646,0.00256058541817309,0.00464593081745017,0.795288679449288,0.00390651694796242,0.000666758422905861,0.200138045179843,0.00196116003125569,0.00135838810742234,0.163870598092569,-3404.94352761817,0.745838832714425,1
9,0.229216044950486,1.80122669385998,0.0364092358646069,0.19144545707775,0.00432875137075889,0.656506145953914,0.0166666666666667,1172.94105424619,38.2646652189534,0.410396686049673,0.110736392890013,0.00737549301581812,0.988649102258567,0.00552964621344641,0.00470986651414553,0.001111385013841,0.00795947395746364,0.00722940330134534,0.0630479341119174,-3351.73054111932,1.18837852161195,1
10,0.120015989715838,4.74888671490262,0.175892185772669,-0.0714668384939568,6.67667555532999e-05,1.02704356580152,0.0166666666666667,625.574188013465,57.0052361420726,0.79417775913347,0.0676960416209151,0.00309803381541361,0.789293298701415,0.00751518450475578,0.00715755658099374,0.196033960212836,0.00361744902168458,0.00290639049382656,0.112771582911563,-3340.82509519731,0.475720475112953,1
1,0.0934739775204492,5.34132172421149,0.0204844644331453,0.0990762385101664,0.000178065506076062,0.898721430684871,0.0166666666666667,34.1636143291658,1741.76038586382,1.68569922099568,0.0304300833111864,0.00373923761370392,0.638177561528034,0.00715589726325966,0.00197691411683558,0.35268962709187,0.00118421177812376,0.00957200704729023,0.10863329344854,-3302.12397704734,2.40850953230165,1
2,0.054615794476612,2.78653053294865,-0.011622400150244,0.0328178341267064,1.71151144141624e-05,0.869233167394822,0.0166666666666667,27.6366334652001,3087.92527751252,23.1824548870534,0.00133164944529683,0.00483161690498385,0.85747394056082,0.00245811958250223,0.00748428986436576,0.132583649992312,0.00579368071728111,0.00558924462883677,0.0466375309148068,-3309.07085608523,0.762350994570329,1
3,0.000179994594915453,5.608240415347,-0.0464919315379496,0.0531286324958237,0.00019031861015394,0.984561109667384,0.0166666666666667,39.5201691270583,599.632111622582,3.26066246144965,0.00904457859266621,0.00310706603889294,0.903574563956992,0.009127661740584,0.00372650698207973,0.0835712673203445,0.00340171467537237,0.00387806235894975,0.44990146195866,-7713.24700890305,41.089634813057,1
4,0.0847853111022067,-0.536877088078442,0.0340214035957528,0.0696723784275893,9.29866831863283e-05,0.937903365787166,0.0166666666666667,17.9232534696912,35.3725004561871,0.280730332667363,0.000475271421710731,0.00613482923235379,0.737534050041822,0.000131263802176104,0.0059305265057945,0.256404159650207,0.00764427995309817,0.00808894491431773,0.0433451287015427,-3404.09926027466,8.14806606059193,1
5,0.0696392738485439,-1.0601310784987,-0.10177861606309,0.126534819738404,5.76266343293953e-06,1.01772974246338,0.0166666666666667,20.1942350280079,57.1549087999117,151.094237386195,0.000298020755934769,0.00146026640604841,0.661728707160572,0.00237482980500472,0.00395529303973224,0.331941169994691,0.00602205608180248,0.0017616803547485,0.0705692080251797,-3380.2683454436,1.66847966468842,1
6,0.0744988466215706,2.6213204258282,-0.162703808576431,-0.0216914928751988,0.00207654345077883,1.0745492117742,0.0166666666666667,24.7069703666343,52.8812076122682,1.12442244237384,0.00166738131280626,0.00402740796159313,0.825525778210361,0.00742877985312223,0.00858525043514796,0.158460191501369,0.00128075107299603,0.00623605715510299,0.0935735592480064,-3327.39454035241,1.47219078958496,1
7,0.0516831575179702,-0.123714232755779,0.00963367759514137,0.095963168986708,2.64537473480506e-05,1.11328066911079,0.0166666666666667,18.8102363956367,1641.62692287511,5.13846111983881,0.000114268470919095,0.00106169959160443,0.841781572005003,0.0120862693999992,0.00848734045528641,0.137644818139711,0.00906411346729985,0.00294500571705979,0.123593349902809,-3326.67725725024,0.512149360338026,1
8,0.0946590825137301,4.31626386355114,0.0264379699522054,0.0042439729137643,0.014318728926525,0.999414607403479,0.0166666666666667,405.27460001315,55.3232691284921,0.633045669084442,0.0415692285379355,0.00457569380411086,0.699460573870521,0.00327927591923492,0.00069880590170762,0.296561344308536,0.00453724031883791,0.0069726569879275,0.0671582515343779,-3344.51787462742,0.475314896586473,1
9,0.119399488157633,4.19068640988428,0.0568494858715206,-0.00802337016654264,0.0100931927988637,1.01646505444092,0.0166666666666667,40.4363654910906,51.8255564211244,6.41055685109011,0.0419636507772353,0.00111448164678508,0.578848343396255,0.00115753637244694,0.0069370284183019,0.413057091812996,0.00261022306365919,0.00443829096761757,0.150401190609895,-3345.20968103724,6.89241906402203,1
10,0.000408087633502887,5.89528434896649,-0.00297756811679143,-0.0162429750240411,0.000105369512018232,0.973004551179339,0.0166666666666667,352.972776711561,7186.01993654889,0.262316737779021,0.0330575042508216,0.0110656582545075,0.814040714249356,0.00477221093800056,0.00269379994639704,0.178493274866246,0.00640400149316045,0.00955078025732481,0.405831647923492,-4609.19018098962,1.10283760102809,1
1,0.00547544297048537,6.19746941782605,-0.102078600142537,0.0405723195441837,5.78490491172251e-05,1.02754401684289,0.0166666666666667,34.2892321720365,425.468884801065,0.0650872862314539,0.00256010689278887,0.0129414117713076,0.707826957542519,0.00179742730898468,0.000261388522322133,0.290114226626174,0.00458541463837061,0.00341930783933485,0.14765108681166,-5635.66635003567,23.3476690821944,1
2,0.0511346265921215,2.40528162593741,0.0303679035648336,0.00527955899696526,0.000957160779588793,1.110013431266,0.0166666666666667,42.7111751074097,32.5703112178842,5.12380754082683,0.0016716485360092,0.00150361742920557,0.859126254976017,0.0116032553138596,0.00859063734245682,0.120679852367667,0.0092499426025509,0.00782815683973503,0.0806893322876556,-3326.23433700113,2.6475141977248,1
3,0.053619613884787,5.10921253076888,-0.142978056775161,-0.00988792157569784,2.14758089247354e-06,0.969594487731814,0.0166666666666667,23.4576557883075,428.160652357367,1.13872964046931,0.00343810894414356,0.00312717324774002,0.817462117431953,0.00836774416606041,0.00251706075875209,0.171653077643234,0.00675951346904773,0.00123057648782437,0.100599684258707,-3395.6987155994,7.76879005748186,1
