"sample","sigma","theta","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","sig_obs","loglik","loglik.se","flag"
1,0.0514610671866685,4.06054529981991,0,0.0137945934988184,0.000218127494054477,0.904197343056753,0.0166666666666667,21.4129601763639,733.788584656337,0.155679241730719,0.00211184842052627,0.0141049960742207,0.709425842595657,0.00186608688581421,0.000256592212113962,0.288451478306415,0.00529847014295701,0.00330536715224847,0.0893013933797116,-3338.3514706438,2.98864209414236,1
2,0.0595545860762561,4.19375039565661,0,0.0231702579541069,0.00110050804821062,1.01816000046343,0.0166666666666667,27.0565495382074,114.649004664554,18.3413076555752,0.00312293101189897,0.00102590506096713,0.860597928560756,0.0111748181532371,0.00927306825347074,0.118954185032537,0.00965216787098864,0.00709252629699934,0.134656382430432,-3307.36013512594,2.64863643760072,1
3,0.0654664994261769,2.71908603455013,0,-0.0254045205316699,0.000394004534308468,0.968296309132117,0.0166666666666667,25.9994671334856,48.601356670728,0.960188030324595,0.00242869931632788,0.00555828535206594,0.766720773361056,0.00794355113839194,0.00295110502497817,0.222384570475574,0.00727978542705771,0.00113193974187556,0.148993088996833,-3314.60260178534,0.744705417401646,1
4,0.131324824038938,5.09595647402626,0,-0.0243318645258945,0.00437061936171409,0.913682915472966,0.0166666666666667,36.0648635178128,521.16964204536,1.71757995918113,0.0733510660465602,0.00558393668649004,0.571417498587235,0.00396870010840537,0.00715655572818398,0.417457245576175,0.00324088663665022,0.00529870652862064,0.115088878369027,-3319.26287365553,0.598584985637525,1
5,0.0573395139456386,3.4668850252375,0,0.0029194575187028,2.19160912921837e-05,0.885898189513182,0.0166666666666667,36.5895236640998,160.737951374775,0.572987562020733,0.00288968741944656,0.0106629822203051,0.72657948411052,0.0031970488366017,0.00620972252894188,0.264013744523937,0.00917348781741067,0.00222882684157398,0.0545282701277595,-3321.39995524567,1.03556961407039,1
6,0.000395706050763451,3.14054442632607,0,-0.00631516185396363,0.000148841166045389,0.999978481753795,0.0166666666666667,30.2106550930639,313.805372460024,0.493495205942646,0.0010646137037846,0.00489955780147678,0.952041239807532,0.0140233295755887,0.0027856018214231,0.0311498287954566,0.00423840055759771,0.00689431552241581,0.529644711655044,-3990.09303689798,0.693712675549783,1
7,2.32381976924183e-05,4.55041719072471,0,-0.0202550104075566,3.5863875732678e-05,1.01736082366882,0.0166666666666667,30.475820038939,5306.71099323713,1.13933184352109,0.00164449443568558,0.00399031860472322,0.857620206167486,0.00600598626488683,0.00794416471312402,0.128429642854503,0.00186570527159063,0.00415531984858503,0.434041090752211,-8431.02262064517,31.53393383194,1
8,0.000146934452850532,3.50672339628367,0,0.025589486492202,5.66026802709218e-06,0.930285927405029,0.0166666666666667,34.0372488974535,1009.91261160684,33.9526515678835,0.00160870974445164,0.0159962820702189,0.634246503399801,0.00062651624390033,0.00351216731162574,0.361614813044672,0.00590485214859813,0.00835461533721327,0.468413351880871,-5336.37775626315,17.8586057617185,1
9,0.0473135446281465,3.82798392082623,0,-0.00753869515463643,4.31794831011615e-05,0.972990001704952,0.0166666666666667,33.9103001410127,72.5451063762096,0.615223453395746,0.00361350362888014,0.00948485204492639,0.676527414761078,0.00367349985670342,0.00513615760107648,0.314662927781142,0.00441106748880361,0.00973785039665487,0.135572974196257,-3342.32572353335,3.42342531096101,1
10,0.0621402881334981,1.71819017783026,0,0.0224673272073123,0.000182448940616028,0.982120236666034,0.0166666666666667,22.610342322965,269.210690171571,0.59266938535088,0.000513118340822834,0.00276004248941787,0.908160883129783,0.00959932037492155,0.00128627962696438,0.0809535168683308,0.00942481188388426,0.00464735149154029,0.0703132244028976,-4045.27111107651,7.72215707015753,1
1,0.0387869470163485,-0.293519227510012,0,0.0268956668958155,0.000131143921030592,1.07491167736957,0.0166666666666667,35.3570135063354,76.5430139678629,5.08872750913539,0.000311797081780785,0.00161826283707658,0.731950257270138,0.00816873041093341,0.00980499323602738,0.250076019082901,0.00681270908987744,0.00741790087143228,0.117227427797495,-3326.62101080213,1.99752246313543,1
2,0.0731245003882628,6.48284320940995,0,0.0173815950251465,0.00257259413988535,0.896797604446518,0.0166666666666667,1105.60471583613,581.508912076725,0.0648284382941478,0.0506354192861854,0.00816788461602577,0.678490005799394,0.00137271588707713,0.00292464810524432,0.317212630208284,0.00229312162604069,0.00322209266191065,0.124566028656809,-5029.12744898212,17.0373718135857,1
3,0.0314875356074916,3.99458889776664,0,-0.0569391208553408,0.00030733460249275,1.04075999148679,0.0166666666666667,31.7400933234797,69.8330080573584,0.571104378029582,0.00234388951013496,0.00352352733485852,0.716964831690157,0.000761500983674786,0.000100951714030808,0.282172715612138,0.0075851004041626,0.00633284718905623,0.15650998437784,-3680.61715224425,1.92491897835367,1
4,0.147839457056386,3.74496785688872,0,0.106788820338345,0.00130393586022865,0.755506561351244,0.0166666666666667,16.8213909749401,257.099496112032,0.177109881921879,0.0304436854293022,0.0113302803665121,0.962956427893895,0.00595155825803091,0.00475442614550113,0.0263375877025733,0.00338193966195482,0.00205081810959266,0.0932964493623375,-3354.8024614854,0.610756924130327,1
