"sample","sigma","theta","phi","bNina","bNino","beta_out","alpha","delta","muEI","muIR","muRS","tau","rho","S_0","E_0","I_0","R_0","K_0","F_0","sig_obs","loglik","loglik.se","flag"
1,0.00358704083794031,8.32626212489261,5.4888770977982,-0.196173592093888,0.0670878487650497,0.00104600219849507,0.944051928146855,0.0166666666666667,3084.94980273214,43.7545459487951,1.67206600682663,0.00249901532977044,0.00384336035363947,0.682259326467365,0.00257306371645457,0.00492275332057707,0.310244856495604,0.00751338066550121,0.00193007440337275,0.113816114102016,-3391.66512727829,4.51003477208954,1
2,0.00165626194441406,3.51493430793158,29.2425992374919,-0.158694730694266,0.0116116683868973,0.00243699740018705,1.0013342717936,0.0166666666666667,31.531502735525,156.347773623167,1.34135970372593,0.00265122799000323,0.00223371883836586,0.771363437672358,0.00985170251586149,0.00202784627408137,0.216757013537699,0.00313980049329985,0.00701930208295194,0.218171160984569,-3412.96558699516,4.48121026728319,1
3,0.225156990258572,2.78230794113976,841.412953185602,0.729351807849327,-0.969723801164295,0.000404974156077499,0.652587829654238,0.0166666666666667,27.8936031665084,374.984073348731,24.0884913031412,0.11942466029255,0.0239494696077173,0.831337520250076,0.00202495166379048,0.00689107586357919,0.159746452222554,0.00993978299830105,0.00716501227601399,0.135162950657776,-3340.64880214281,1.78845956603962,1
4,0.0649347174150475,3.33703498467506,58.1414408606273,1.82459678665831,-0.0863681556039872,0.000199885619567253,0.916430333813638,0.0166666666666667,22.2274707555682,15579.7388967401,1.73523841547695,0.00224496803159609,0.00690116542674169,0.703201469209126,0.00519756278619242,0.0080306254528456,0.283570342551837,0.00590017376955088,0.00450177388997068,0.0758794135591191,-3321.67866378071,1.52604472449105,1
5,0.0437019391711493,1.95563522579563,63.0193086106129,-0.140699294398277,-0.145483274438615,5.20175152932967e-05,0.999681969965958,0.0166666666666667,22.717909369554,14858.016927541,0.58592362872186,0.00206088488442912,0.00356487622650397,0.751700732760895,0.0111286932404761,0.00174036087988614,0.235430213118743,0.00692806236162562,0.00435895240194106,0.0757448674016991,-3587.53302437175,9.58827039478472,1
6,0.0292432126048601,1.02613325133855,55.1077779244429,-0.213372673419791,0.0626732372127512,0.00047422200456731,1.00306681633505,0.0166666666666667,30.5016415179621,116.450783077494,0.452467393862693,0.0030124309172697,0.00325885739660909,0.657077310043516,0.00279023415162884,0.00514864996286822,0.334983805841987,0.00353928488286332,0.00961423769757809,0.167147302548234,-4412.52413851879,15.1918498424191,1
7,0.0491590844701039,6.15539712573422,82.2131885687328,0.137793356061472,-0.243265589848849,0.00200990669932927,0.960243657170076,0.0166666666666667,686.943891151918,1483.18304924572,2.65937779925619,0.0379572416232513,0.00328912919661034,0.730400984142535,0.00444342841241238,0.00681288873944387,0.258342698705608,0.00510533592485978,0.00661693638501017,0.101199788150762,-3316.20526189576,0.775704192492181,1
8,0.118805216207978,3.93230558231156,23.4242847501232,1.96143877299595,-0.942783208664405,0.00156880937276968,0.939230348629799,0.0166666666666667,17.2221595250252,37.3507465023959,0.391938068971466,0.0054919857309373,0.00715907658592157,0.905885350155945,0.000897264651582825,0.00472204085898213,0.0884953443334896,0.0013701146924877,0.00239250535740583,0.0959478690829914,-3341.15921797007,0.576266545862437,1
9,0.0828694168338325,5.34115244083794,75.8013366287097,0.276046223142538,-0.91616528163283,0.000148269722964594,0.924306650555823,0.0166666666666667,23.1596193548541,199.515895102956,0.0972105774531795,0.0041190021605259,0.0118525449600238,0.647152939262208,0.00374583109891375,1.86703240521563e-05,0.349082559314826,0.00681080723832275,0.00135437737905652,0.0932984655753339,-3418.00932545728,10.8884910782282,1
10,0.000981962246994158,3.94457350157052,10.372725056199,0.098659703628928,-0.0779992185934605,0.000503375465615789,1.02468504347277,0.0166666666666667,27.3566115256159,236.882805862994,1.22458752885322,0.002104116130389,0.0027803477057377,0.866565207024586,0.00755291678132062,0.00462151357978645,0.121260362614307,0.00240206299578052,0.00576664919641865,0.398224281928839,-6629.22351329407,1.49557880470602,1
1,0.0043948099311068,3.31066672399509,66.6367507625653,-0.0462608186089544,0.221966587114464,5.01337470258516e-05,0.993258803548334,0.0166666666666667,35.3003726283344,1284.11634394761,3.56062767867761,0.00253321232989827,0.00153720766158283,0.986617470077924,0.00186762769815743,0.00852250276481869,0.00299239945910024,0.00869971002123354,0.00814501152485267,0.0914733485998109,-3436.13260376257,7.60458262417053,1
2,0.00209186859047092,4.18321096199041,25.4533986317445,-0.594853358281043,0.602328958364414,1.71170448942745e-05,1.01435423819797,0.0166666666666667,30.0983798026419,232.714812355832,3.31182886203841,0.00264712404266409,0.00140720728900252,0.69783814644883,0.00799687397646923,0.00272552987833172,0.291439449696369,0.00419229944211964,0.00335624833044103,0.158249194220768,-3404.35959527246,0.629614887898676,1
3,0.00553296339600889,7.82119513727042,32.9636459985225,0.0487035979382877,-5.14929689436607,0.000316135544934584,0.976629342957715,0.0166666666666667,40.1177932661701,524.701236399099,1.09986808121732,0.00262002731388579,0.00429544708101304,0.84380676382315,0.00247101940324165,0.00107407645256614,0.152648140321042,0.0040008801590758,0.00237261834498741,0.120211388960073,-3428.84404409175,0.601859318295354,1
4,0.00184391083972575,6.11330383879204,33.5805463714657,0.338146041151749,-2.23521150606226,0.000300187878893065,1.03683122463662,0.0166666666666667,26.8656791598299,867.581349576333,2.40782994333714,0.00256854251105476,0.00180506852567522,0.567689097207381,0.00789061088838131,0.00634856341128532,0.418071728492952,0.00863618196372543,0.0068634744332239,0.238269594093686,-3436.0714571542,0.331059624632989,1
5,0.0720443013125134,3.60798815746611,247.798573345196,0.321996490665585,0.498456877206723,4.64986457030618e-06,0.911417139670266,0.0166666666666667,22.8278180959208,1998.96805048504,0.512792672583298,0.0091776726368446,0.00494196761702601,0.697494516594686,0.0048451310363005,0.00835343045314673,0.289306921915866,0.00185465590520773,0.00886247594923854,0.0956115403660207,-3397.54593708915,3.23027085150184,1
6,0.0915768938569684,2.79286698234946,168.369967224843,2.51934827036152,-1.39402732136356,1.32419070310641e-05,0.827667238234356,0.0166666666666667,18.6774778441708,198.891210763665,15.5849829788028,0.00433455445344509,0.00614246804174018,0.968129496370502,0.00942271695788938,0.00337480168107264,0.0190729849905362,0.00632778844442343,0.00388882813935428,0.0926616535906459,-3342.82835316155,2.93173350391148,1
7,1.92847927382871e-05,4.64674541653705,1.43592423298816,0.0652322944902679,-0.365401920132536,1.59533436815134e-06,0.973725870519296,0.0166666666666667,46.6083527853776,102.869698610366,141.167286801172,0.000976512683032357,0.00087039391682027,0.647434034698831,0.00386334884060642,0.00156185823731083,0.347140758223252,0.00297024541100741,0.00299235401792624,0.318922990941572,-13893.8025129824,40.7442432920541,1
8,5.77058714110444e-05,8.84867068468233,6.28946962871892,-0.27721405326153,0.230905601219468,0.00483001327685936,1.01647292615161,0.0166666666666667,331.072508632158,58.1347228882948,0.742080006917436,0.0223377736070679,0.00284940141774146,0.77134337412231,0.00104018658253927,0.00811492246507391,0.219501516830076,0.00732773375785808,0.00726217535500625,0.391532645668257,-4334.33302620589,0.377198382094821,1
9,0.0562167019077407,3.86062563621083,67.2534432524053,0.114663732232818,0.381310945776656,0.00424919096599118,0.964883566190972,0.0166666666666667,29.8505134566765,265.626471982215,2.96039456593258,0.00787349841345546,0.00168068793887302,0.86536468306667,0.0122372142645779,0.0142272763586132,0.108170826310139,0.00509530924669791,0.0057826960237529,0.114251116299131,-3375.5554082914,0.850868422574703,1
10,0.130519972435492,5.31050700470806,349.981658016858,-0.336093526528574,-3.33835139691695,0.000363391239723533,0.758511169265955,0.0166666666666667,41.6089445725745,6236.5006946918,2.67971296603271,0.0439429718604677,0.0190642134439935,0.698395811369678,0.00274057448147939,0.00365459063654089,0.295209023512302,0.00933435515952176,0.000999773740999749,0.0604931668216119,-3370.01118573003,6.14773652153011,1
1,0.0131430892245604,2.38512651088268,20.1376686575906,-0.015025037709792,0.119114038342008,0.000117630041161137,1.00677095405162,0.0166666666666667,121.053926780411,72.5658894816467,2.48326728786827,0.0189324090247066,0.00195277425858372,0.71442771908833,0.000388766910435986,0.00856857384950115,0.276614940151733,0.00340573173219718,0.00293019383480187,0.265263664385158,-5502.37071616571,14.0940975133569,1
2,0.0363666470070979,3.32218900861458,58.1010820960926,0.17692536943057,-0.127622086972601,4.30355110447969e-05,0.976406774046324,0.0166666666666667,27.7905676046323,443.38365817416,0.241052996772745,0.00234833257767291,0.00584746682776513,0.62581174358302,0.00371328255998425,0.00106257561962407,0.369412398237372,0.0073903746393909,0.00687962801878524,0.155169794876395,-3604.10615774756,5.52199015550008,1
3,0.0517211934146372,-0.739663797656279,32.8436237627907,0.024734370010964,-0.0176912957053558,1.66510241615102e-05,0.910494887649291,0.0166666666666667,32.4544285632654,106.559598061578,0.347043352200704,0.000634614571488817,0.00804250809143347,0.709445706749252,0.00208947889592186,0.00309654975245215,0.285368264602374,0.00114791039261845,0.00927111793714629,0.0501501210011167,-3339.96366557109,2.7252311068023,1
4,0.000213177564647275,5.32285658810348,70.445752056864,-0.0742420697916595,0.172844578830483,0.0012881141398326,0.99132150809771,0.0166666666666667,52.3394060436695,4465.8630693396,2.82609357724842,0.0245094371237925,0.00170987454898558,0.834904037866083,0.0101761208135971,0.0113337922793764,0.143586049040943,0.00489482540809805,0.00479188377945428,0.50282622546575,-5138.8697825225,2.33706012166453,1
5,0.108280693111253,2.56977358843754,143.559461146403,0.374540400656695,-1.21802427144743,1.1685742711875e-05,0.784867894315835,0.0166666666666667,27.6072428925949,52.484944282051,1241.40147003579,0.00437515925047216,0.0013404743743198,0.582768556058491,0.00561606638808619,0.00434197228287389,0.407273405270549,0.00234072158828567,0.00429314464308096,0.0860149160125395,-3370.76365197424,3.43453083917172,1
6,0.0837896481543245,2.045965701048,128.239542575487,0.295681855509489,-0.206288454654595,0.00713225751165325,0.959713822409394,0.0166666666666667,21.1063833871656,382.302011064175,3.22090805077685,0.0154852701259109,0.00360922425414967,0.833196969910312,0.0016564636477037,0.000322628062012317,0.164823938379973,0.00693188832417317,0.00847576224080663,0.151668902831069,-3344.55507797332,1.22162480597645,1
7,0.00293094095408982,8.41825943246455,42.3171130161903,0.338950448041877,-1.24127435732181,0.00167668123352626,1.01613479400399,0.0166666666666667,31.7065490554348,3600.98418107637,1.03919127361171,0.0130446255093563,0.00313356171040223,0.931611713410952,0.0108688073179852,0.00368618628033918,0.0538332929907242,0.00491128692844816,0.00592340265643,0.240405828303512,-7610.26697978991,52.6425302473771,1
8,0.0551449395411428,3.59098848500963,27.8573195384147,0.834632155758882,0.192314073199374,5.84310942210966e-05,0.959650388879309,0.0166666666666667,23.2633037835989,465.399734466592,0.78627985217187,0.00185678928861014,0.00347059235850448,0.612702472965218,0.00460417753581791,0.00936011577632546,0.373333233722639,0.00927358976723199,0.00152324490006006,0.0631592464238422,-3399.61685265951,12.2627095033974,1
9,0.0020200960635525,1.08343738413033,139.90932168459,-0.24121547434184,0.259108640169181,0.00021274497181472,0.981170646679087,0.0166666666666667,39.3633473118081,498.940677024807,1.00366917463562,0.0025549965998232,0.00275517938810304,0.763276355954188,0.00645340999503974,0.00734935909967423,0.222920874951098,0.00991827447779049,0.00889494852504989,0.229855832542364,-3478.59476389566,3.32813527708049,1
10,0.0699366595859558,2.25572779947024,93.1947587625907,-0.114050960978707,0.167494486728221,8.40743240674143e-06,0.900904029342739,0.0166666666666667,821.611042103219,175.182683760723,13.4851784368027,0.0482548385470636,0.0163759519113733,0.682403835937887,0.00110847115386422,0.00139593010116114,0.315091762807088,0.00531664747784808,0.00432598461797884,0.165794407040986,-3307.44741015384,0.26391831546229,1
1,0.0907507029638743,2.89987398817169,33.5025937300034,1.23808658286423,-3.50174341337411,0.0170417583377269,0.950409374277097,0.0166666666666667,30.131418279828,57.405305951076,3.31987187277372,0.0175701516839297,0.00162244664021933,0.706731380569028,0.00697495527058954,0.00337316017129547,0.282920503989087,0.00734807052338341,0.00186621645335092,0.136845789953112,-3377.53627410884,3.01551780951586,1
2,0.0794096306610747,3.47501089668042,59.8986526660808,1.39335680282164,-0.64382678430904,0.00223582626790195,0.986046652483512,0.0166666666666667,62.0337866988142,214.411701490272,8.80756204969156,0.0404080285196351,0.00102178204884376,0.881024125159462,0.00465901688059848,0.0117651941269835,0.102551663832956,0.00289584393395861,0.00607597694734281,0.0547819933077349,-3340.56048918447,6.32568268249671,1
3,3.89267029700003e-05,2.32687924289837,8.84723129216924,-0.11546621606729,0.139688112827,9.3797249188137e-05,0.990035580387555,0.0166666666666667,23357.119771109,37.779852364373,0.263938829538184,0.00226747596748027,0.00519097699015843,0.603080765228787,0.000100299784847288,0.00578260357320623,0.39103633141316,0.00649516368418107,0.007398030580767,0.296048236174608,-5852.52695376213,2.73260976743616,1
4,0.106733486302264,5.49371435998455,57.9116714663219,1.51930441764757,-3.28249963607705,0.00189139472726743,0.944802819215734,0.0166666666666667,15.1304466989564,120.679458910888,0.220031699666566,0.0103065298480805,0.0065286419046578,0.841093979152944,0.00517388299968293,0.000575629854258244,0.153156507993115,0.00185858623307091,0.00311263215573847,0.128564968527741,-3408.08473592984,4.93598467502923,1
5,0.000243777920072699,4.00956521398497,2.02615418717521,-0.0704281780708206,0.176381625500371,0.000139000728495544,0.976258339364404,0.0166666666666667,30.9626751097451,279.895406605776,0.552145712322927,0.000600565871497783,0.00328753321453738,0.978614779444507,0.00319587170901613,0.00334578548406575,0.0148435633624111,0.00888293278194319,0.00585444195527947,0.448804669381805,-3954.23873747382,0.0374802066507691,1
6,0.046728700036069,7.82297059293875,13.9982384114981,2.53237071078378,-2.45170566861978,6.62399510410884e-05,0.952281404129754,0.0166666666666667,48.278206184162,64.6715542269868,1.22717745101241,0.0048369072900965,0.00400892686422282,0.695168812928877,0.00749274289050569,0.00815226573011787,0.289186178450499,0.00428327743357938,0.0101054975811583,0.127461985707983,-3366.40113192823,9.10462693409268,1
7,0.000108166512739179,5.17366040128806,6.00940380942722,-0.0408919667287295,-1.00447979468904,6.00228893262552e-06,0.972285571684101,0.0166666666666667,37.7033391673333,52.6041931019897,0.370262693437925,0.00234334157284982,0.00524722281729283,0.818042944627037,0.00606921643940535,0.00121064605009656,0.174677192883461,0.00854005918272027,0.00776962162183099,0.321391824768153,-5134.80309264194,1.09499600549467,1
8,0.0750405256405994,7.16355685205639,67.7385464658209,0.712950632362781,0.35850079673305,1.2802556837323e-06,0.903535402772142,0.0166666666666667,892.037031819986,244.116768013203,1.43480011759065,0.0634317024029864,0.00320907044422421,0.565077469444364,0.000621572123612096,0.0056682327175172,0.428632725714507,0.00514607688173808,0.00352498468788098,0.143551837128307,-3331.44373331311,1.80763461949681,1
9,0.000708417570999104,7.71316354794565,18.4980000108014,0.435442608241208,-2.98494445867038,1.2313094651552e-05,0.984951163556833,0.0166666666666667,36.9249727302579,139.077297979384,2.79415454133687,0.0164243006793154,0.00164198620501009,0.598097408019031,0.0106931491900714,0.0104833792550883,0.380726063535809,0.00664050958578008,0.00122251332421405,0.388148410426526,-6499.8173097858,5.05100678912563,1
10,0.0526605178223818,4.50404948436414,43.1957332611747,0.423306138301361,-0.437107631396614,0.00132156530862103,1.00704759065803,0.0166666666666667,23.848888379964,814.257035864423,4.46620126243448,0.00364057713247459,0.00903781898218642,0.936955329260653,0.00405882491256749,0.00436687740181365,0.054618968424966,0.00238827238169828,0.00570529571268411,0.0712474451613914,-3334.46266072361,1.10726622121043,1
1,6.87245176477188e-05,1.89822549723851,38.3961590832739,-0.0860887790641745,0.401743922652586,2.62771519319458e-06,0.904670209233118,0.0166666666666667,39.5994962412636,87.6743722597909,0.991283351127972,0.00266742117284503,0.00533235719795463,0.649238955515524,0.00158081365212368,0.00198249062455863,0.347197740207794,0.00655263556261607,0.00652509010363075,0.35198086340444,-12649.3332929845,21.1467287590085,1
2,0.0699741272213412,3.64419890231088,47.6361231343873,0.0770601636137339,0.178425978392869,0.0088322041086564,0.978271642387889,0.0166666666666667,964.855600292037,175.927708825885,1.01919262546943,0.0466997033498123,0.00360415844554347,0.705414557358921,0.00819279174435488,0.00819734950800928,0.278195301388715,0.00129689245275525,0.00286983908788007,0.0480202300635802,-3355.130832129,8.32516179236229,1
3,0.0685176283237302,3.00500472568987,24.233974400278,0.00749283927464816,0.0122816385737328,0.000151105519409924,0.967169126112684,0.0166666666666667,34.9171986186134,55.9240301847612,0.773347598170278,0.0110894232363521,0.00458164034009971,0.862784354631677,0.00467631760698545,0.0113725795110488,0.121166748250289,0.00790558782810586,0.00492022062720471,0.0929694038622412,-3312.94882865979,1.70835109504279,1
4,0.000804353022671644,5.9115204754706,48.8244432373031,0.204202862272282,-1.24802837037463,0.00106979624250002,0.987800533141167,0.0166666666666667,35.3887661625627,387.6845068462,0.595426680652841,0.00928777252292942,0.00614574578883269,0.737512516525173,0.00670482206337288,0.00370225595328314,0.252080405458171,0.00334453802624441,0.00841769691505444,0.378281332130235,-4839.87291790019,2.81398282009565,1
5,1.79495259323636e-05,0.755925386437032,37.0892950077765,0.0337100182500197,0.00171658213946039,0.00707487513023041,1.02112819408459,0.0166666666666667,300.075175603224,51.2016854057265,0.53518351460501,0.0234238086422816,0.00318452938882266,0.727953480725347,0.00462745256295311,0.00157834457265271,0.265840722139047,0.00505596388062352,0.0052602633146601,0.400948284236756,-4111.97493423698,0.430965502277624,1
6,0.000183935209494761,5.31451102393178,53.743316515564,0.02824786108354,0.229222374847503,0.000407766785880414,0.929227775041356,0.0166666666666667,33.4182596758613,847.557254789802,0.852248735506711,0.00256466072085279,0.0045669041366652,0.600828028307592,0.00645687180825837,0.00480589402126685,0.387909205862883,0.00943675370104166,0.0011123881320636,0.295695590899337,-4205.60256034061,3.74294810196082,1
7,0.118333680249611,3.49660098395854,80.0616722835546,2.50967312120562,-0.480615413406463,0.00445994971809082,0.945461871691262,0.0166666666666667,16.0820173287422,206.828723818605,8.42273800246383,0.00837767228887117,0.00163575632041837,0.689410371060706,0.00161786046876997,0.0074660190291566,0.301505749441367,0.00265060598277273,0.00334720402958964,0.0742458343402964,-3324.60848994082,0.482024830643296,1
8,0.0508310335723524,8.08130658717784,4.65074753622393,-0.178633978433361,-0.040654093518276,0.000549742101399878,1.02779394580399,0.0166666666666667,18.9470832191264,5597.8074864104,3.05574365896629,0.00132343894999585,0.00182283084313814,0.813413370059077,0.00926228492076,0.00591392620318403,0.171410418816979,0.00812479621445636,0.00786924068497162,0.0790560458186389,-3336.8949829186,2.42474999610451,1
9,0.0397769069106313,7.33852445808671,16.7627744441511,1.30708504136939,-1.9131451855852,0.000159478791530554,1.00409121383015,0.0166666666666667,19.7533562584912,673.705855616923,1.94463846311758,0.00228519552596661,0.00269164983886523,0.61174744491924,0.00724814629522034,0.00020898432575242,0.380795424459787,0.00149371502839103,0.00839627705801469,0.143613600364306,-3388.67962854296,4.26680743849163,1
10,0.0535496529010788,2.36467429055354,8.47083220848693,-0.126559424853777,-0.202691568787656,0.000152903453055191,0.963502043472174,0.0166666666666667,33.5247388786341,44.1027218856635,0.18704215939247,0.00207365823297275,0.00921941962951204,0.832803883043491,0.00293644931465504,0.00529523323844655,0.158964434403408,0.00597254034503909,0.00415410683546224,0.0910815751554127,-3417.63186535728,9.22270126692858,1
1,0.00636654602161527,4.24932354800257,47.3971055445565,0.145151869813243,-0.266405234584628,0.000261256610910013,0.994876443122946,0.0166666666666667,36.1524541691473,757.293300147924,0.764854965053909,0.00249695522368308,0.00391578272067358,0.934927955601568,0.00484967909954124,0.00639271064763331,0.0538296546512576,0.00372745204231612,0.00242511933750885,0.149348124488054,-3645.17157198474,21.6460832231327,1
